ingredient_group,recipe,recipe_new,order,technique,url
oliba olioa,Kokotxak leka eta tomate konpotarekin,kokotxak_leka_eta_tomate_konpotarekin,bigarren platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Kokotxak_leka_eta_tomate_konpotarekin
oliba olioa,Kuia krema otarrainxkekin,kuia_krema_otarrainxkekin,lehen platerak,kremak,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Kuia_krema_otarrainxkekin
oliba olioa,"Kuia txikiz eginiko milorria, bakailaoz betea",kuia_txikiz_eginiko_milorria_bakailaoz_betea,lehen platerak,,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Kuia_txikiz_eginiko_milorria,_bakailaoz_betea"
oliba olioa,"Kuia, tomate eta Kantauriko antxoa lasagna",kuia_tomate_eta_kantauriko_antxoa_lasagna,lehen platerak,,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Kuia,_tomate_eta_Kantauriko_antxoa_lasagna"
oliba olioa,"Legatza barazkiekin, papillote erara",legatza_barazkiekin_papillote_erara,bigarren platerak,,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Legatza_barazkiekin,_papillote_erara"
oliba olioa,Legatza otarrainxka saldarekin eta txirlekin,legatza_otarrainxka_saldarekin_eta_txirlekin,bigarren platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Legatza_otarrainxka_saldarekin_eta_txirlekin
oliba olioa,"Legatza plantxan, barazkiekin",legatza_plantxan_barazkiekin,bigarren platerak,plantxan,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Legatza_plantxan,_barazkiekin"
oliba olioa,"Legatza plantxan, kuia txikiarekin eta pipermorroekin",legatza_plantxan_kuia_txikiarekin_eta_pipermorroekin,bigarren platerak,plantxan,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Legatza_plantxan,_kuia_txikiarekin_eta_pipermorroekin"
oliba olioa,Leka eta txanpiak otarrainxkekin,leka_eta_txanpiñoiak_otarrainxkekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Leka_eta_txanpiak_otarrainxkekin
oliba olioa,Leka freskoak txipiroi eta tipula goxatuarekin,leka_freskoak_txipiroi_eta_tipula_goxatuarekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Leka_freskoak_txipiroi_eta_tipula_goxatuarekin
oliba olioa,Nafarroako pikillo piperrak bakailaoz beteak,nafarroako_pikillo_piperrak_bakailaoz_beteak,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Nafarroako_pikillo_piperrak_bakailaoz_beteak
oliba olioa,Nafarroako zainzuriak bakailao kokotxekin,nafarroako_zainzuriak_bakailao_kokotxekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Nafarroako_zainzuriak_bakailao_kokotxekin
oliba olioa,Nafarroako zainzuriak onddoz beteak,nafarroako_zainzuriak_onddoz_beteak,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Nafarroako_zainzuriak_onddoz_beteak
oliba olioa,Odolki kurruskatsuak pikillo piperrekin eta azarekin,odolki_kurruskatsuak_pikillo_piperrekin_eta_azarekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Odolki_kurruskatsuak_pikillo_piperrekin_eta_azarekin
oliba olioa,Odolkiz beteriko brik orriak babarrun kremarekin,odolkiz_beteriko_brik_orriak_baba_kremarekin,lehen platerak,kremak,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Odolkiz_beteriko_brik_orriak_babarrun_kremarekin
oliba olioa,Oilagorrak saltsan,oilagorrak_saltsan,bigarren platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Oilagorrak_saltsan
oliba olioa,Oilasko izterrak txanpinoi krema eta curryarekin,oilasko_izterrak_txanpiñoi_krema_eta_curryarekin,bigarren platerak,kremak,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Oilasko_izterrak_txanpinoi_krema_eta_curryarekin
oliba olioa,Onddo 'carpaccio'a,onddo_carpaccioa,lehen platerak,carpaccio,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Onddo_%27carpaccio%27a
oliba olioa,Onddoak papillote erara,onddoak_papillote_erara,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Onddoak_papillote_erara
oliba olioa,"Onddoz beteriko kiribil kurruskatsua, kuia kremarekin",onddoz_beteriko_kiribil_kurruskatsua_kuia_kremarekin,lehen platerak,kremak,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Onddoz_beteriko_kiribil_kurruskatsua,_kuia_kremarekin"
oliba olioa,Orburu 'txips'-ak eta orburu egosiak,orburu_txips-ak_eta_orburu_egosiak,bigarren platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Orburu_%27txips%27-ak_eta_orburu_egosiak
oliba olioa,"Orburu pintxoa urdaiazpiko, tomate eta piperrekin",orburu_pintxoa_urdaiazpiko_tomate_eta_piperrekin,lehen platerak,,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Orburu_pintxoa_urdaiazpiko,_tomate_eta_piperrekin"
oliba olioa,"Orburua, arroz odolkia eta arrautza gorringoa plantxan",orburua_arroz_odolkia_eta_arrautza_gorringoa_plantxan,lehen platerak,plantxan,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Orburua,_arroz_odolkia_eta_arrautza_gorringoa_plantxan"
oliba olioa,"Orburuak entsaladan, raf tomateekin",orburuak_entsaladan_raf_tomateekin,lehen platerak,entsalada,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Orburuak_entsaladan,_raf_tomateekin"
oliba olioa,Orburuak urdaiazpiko eta arrautza galdarraztatuekin,orburuak_urdaiazpiko_eta_arrautza_galdarraztatuekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Orburuak_urdaiazpiko_eta_arrautza_galdarraztatuekin
oliba olioa,Orburuak urdaiazpikoarekin eta Beasaingo odolkiarekin,orburuak_urdaiazpikoarekin_eta_beasaingo_odolkiarekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Orburuak_urdaiazpikoarekin_eta_Beasaingo_odolkiarekin
oliba olioa,"Orburuak, urdaiazpiko, ziazerba eta Beasaingo odolkiarekin",orburuak_urdaiazpiko_ziazerba_eta_beasaingo_odolkiarekin,lehen platerak,,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Orburuak,_urdaiazpiko,_ziazerba_eta_Beasaingo_odolkiarekin"
oliba olioa,Otarrainxka eta onddo milorria,otarrainxka_eta_onddo_milorria,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Otarrainxka_eta_onddo_milorria
oliba olioa,Otarrainxkak ziza kremarekin eta arrautzekin,otarrainxkak_ziza_kremarekin_eta_arrautzekin,bigarren platerak,kremak,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Otarrainxkak_ziza_kremarekin_eta_arrautzekin
oliba olioa,Pasta freskoa 2,pasta_freskoa2,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Pasta_freskoa_2
oliba olioa,"Patata berri, zainzuri eta izokin ketu entsalada",patata_berri_zainzuri_eta_izokin_ketu_entsalada,lehen platerak,entsalada,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Patata_berri,_zainzuri_eta_izokin_ketu_entsalada"
oliba olioa,Patatak errioxar erara 2,patatak_errioxar_erara2,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Patatak_errioxar_erara_2
oliba olioa,Pikillo piperrak odolkiz beteak,pikillo_piperrak_odolkiz_beteak,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Pikillo_piperrak_odolkiz_beteak
oliba olioa,Piper eta atun entsalada,piper_eta_atun_entsalada,lehen platerak,entsalada,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Piper_eta_atun_entsalada
oliba olioa,Piper morro erreak plantxan bakailao kokotxekin,piper_morro_erreak_plantxan_bakailao_kokotxekin,lehen platerak,erre,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Piper_morro_erreak_plantxan_bakailao_kokotxekin
oliba olioa,"Porru entsalada, guakamole eta izokin ketuarekin",porru_entsalada_guakamole_eta_izokin_ketuarekin,lehen platerak,entsalada,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Porru_entsalada,_guakamole_eta_izokin_ketuarekin"
oliba olioa,Porru eta otarrainxka entsalada,porru_eta_otarrainxka_entsalada,lehen platerak,entsalada,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Porru_eta_otarrainxka_entsalada
oliba olioa,Raf tomatea ahuntz gaztarekin,raf_tomatea_ahuntz_gaztarekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Raf_tomatea_ahuntz_gaztarekin
oliba olioa,Raf tomatea txipiekin,raf_tomatea_txipiekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Raf_tomatea_txipiekin
oliba olioa,"Raf tomateen entsalada, bakailaoarekin eta barazkiekin",raf_tomateen_entsalada_bakailaoarekin_eta_barazkiekin,lehen platerak,entsalada,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Raf_tomateen_entsalada,_bakailaoarekin_eta_barazkiekin"
oliba olioa,Tagliateliak antxoa eta cherry tomateekin,tagliatelleak_antxoa_eta_cherry_tomateekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Tagliateliak_antxoa_eta_cherry_tomateekin
oliba olioa,Tagliatelle freskoak barazki eta curryarekin,tagliatelle_freskoak_barazki_eta_curryarekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Tagliatelle_freskoak_barazki_eta_curryarekin
oliba olioa,Tagliatelleak otarrainxka eta txirlekin,tagliatelleak_otarrainxka_eta_txirlekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Tagliatelleak_otarrainxka_eta_txirlekin
oliba olioa,Tomate entsalada bakailaoarekin,tomate_entsalada_bakailaoarekin,lehen platerak,entsalada,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Tomate_entsalada_bakailaoarekin
oliba olioa,Tomate entsalada gula eta leka freskoekin,tomate_entsalada_gula_eta_leka_freskoekin,lehen platerak,entsalada,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Tomate_entsalada_gula_eta_leka_freskoekin
oliba olioa,Tuterako kukuluak brie gazta eta txipiroiekin,tuterako_kukuluak_brie_gazta_eta_txipiroiekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Tuterako_kukuluak_brie_gazta_eta_txipiroiekin
oliba olioa,"Tuterako orburuak txerri solomo, kalabazin eta curryarekin",tuterako_orburuak_txerri_solomo_kalabazin_eta_curryarekin,lehen platerak,,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Tuterako_orburuak_txerri_solomo,_kalabazin_eta_curryarekin"
oliba olioa,Txanpinoi txapelak orburu eta ziazerbaz beteak,txanpiñoi_txapelak_orburu_eta_ziazerbaz_beteak,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txanpinoi_txapelak_orburu_eta_ziazerbaz_beteak
oliba olioa,"Txanpinoi txapelak plantxan, arroz odolkiarekin",txanpiñoi_txapelak_plantxan_arroz_odolkiarekin,lehen platerak,plantxan,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txanpinoi_txapelak_plantxan,_arroz_odolkiarekin"
oliba olioa,"Txanpinoi txapelak plantxan, onddo kremarekin",txanpiñoi_txapelak_plantxan_onddo_kremarekin,lehen platerak,kremak,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txanpinoi_txapelak_plantxan,_onddo_kremarekin"
oliba olioa,Txekor azpizuna asiar erara,txekor_azpizuna_asiar_erara,bigarren platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txekor_azpizuna_asiar_erara
oliba olioa,Txekor azpizuna orburuekin eta Idiazabalgo gaztaren saltsarekin,txekor_azpizuna_orburuekin_eta_idiazabalgo_gaztaren_saltsarekin,bigarren platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txekor_azpizuna_orburuekin_eta_Idiazabalgo_gaztaren_saltsarekin
oliba olioa,Txekor azpizuna txanpiñoi eta curryarekin,txekor_azpizuna_txanpiñoi_eta_curryarekin,bigarren platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txekor_azpizuna_txanpi%C3%B1oi_eta_curryarekin
oliba olioa,Txekor masailak onddoekin eta arrozarekin,txekor_masailak_onddoekin_eta_arrozarekin,bigarren platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txekor_masailak_onddoekin_eta_arrozarekin
oliba olioa,Txekor masailak saltsan,txekor_masailak_saltsan,bigarren platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txekor_masailak_saltsan
oliba olioa,"Txekor tripaki eta muturrak, Bizkaiko saltsan",txekor_tripaki_eta_muturrak_bizkaiko_saltsan,bigarren platerak,,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txekor_tripaki_eta_muturrak,_Bizkaiko_saltsan"
oliba olioa,Txerri azpizuna onddoz beteta eta Roquefort saltsarekin,txerri_azpizuna_onddoz_beteta_eta_roquefort_saltsarekin,bigarren platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txerri_azpizuna_onddoz_beteta_eta_Roquefort_saltsarekin
oliba olioa,"Txerri azpizuna, txanpinoi eta Roquefort gaztarekin",txerri_azpizuna_txanpiñoi_eta_roquefort_gaztarekin,bigarren platerak,,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txerri_azpizuna,_txanpinoi_eta_Roquefort_gaztarekin"
oliba olioa,Txerri masailak saltsan,txerri_masailak_saltsan,bigarren platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txerri_masailak_saltsan
oliba olioa,Txipiroiak Pelaio erara,txipiroiak_pelaio_erara,bigarren platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txipiroiak_Pelaio_erara
oliba olioa,Txipiroiak plantxan tipula goxatu eta letxugarekin,txipiroiak_plantxan_tipula_goxatu_eta_letxugarekin,lehen platerak,plantxan,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txipiroiak_plantxan_tipula_goxatu_eta_letxugarekin
oliba olioa,Txitxarroa piperrada eta patata purearekin,txitxarroa_piperrada_eta_patata_purearekin,bigarren platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txitxarroa_piperrada_eta_patata_purearekin
oliba olioa,"Txitxarroa plantxan piper erre, tipula eta gari zainzuriekin",txitxarroa_plantxan_piper_erre_tipula_eta_gari_zainzuriekin,bigarren platerak,plantxan,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txitxarroa_plantxan_piper_erre,_tipula_eta_gari_zainzuriekin"
oliba olioa,Udaberriko txinatar biribilkiak,udaberriko_txinatar_biribilkiak,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Udaberriko_txinatar_biribilkiak
oliba olioa,Udako entsalada,udako_entsalada,lehen platerak,entsalada,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Udako_entsalada
oliba olioa,Untxia eta txanpiñoiak oporto erara,untxia_eta_txanpiñoiak_oporto_erara,bigarren platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Untxia_eta_txanpi%C3%B1oiak_oporto_erara
oliba olioa,Usoak saltsan,usoak_saltsan,bigarren platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Usoak_saltsan
oliba olioa,Zainzuri freskoak udaberriko olio ozpinarekin,zainzuri_freskoak_udaberriko_olio_ozpinarekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Zainzuri_freskoak_udaberriko_olio_ozpinarekin
oliba olioa,"Zainzuri frijituak, ziazerba kremarekin",zainzuri_frijituak_ziazerba_kremarekin,lehen platerak,frijitu,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Zainzuri_frijituak,_ziazerba_kremarekin"
oliba olioa,Zainzuriak barazki ozpin-olioarekin,zainzuriak_barazki_ozpin-olioarekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Zainzuriak_barazki_ozpin-olioarekin
oliba olioa,"Zapo, kuia txiki eta txanpiñoi brotxetak",zapo_kuia_txiki_eta_txanpiñoi_brotxetak,bigarren platerak,,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Zapo,_kuia_txiki_eta_txanpi%C3%B1oi_brotxetak"
pasta,Fideua otarrainxka eta barazkiekin,fideua_otarrainxka_eta_barazkiekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Fideua_otarrainxka_eta_barazkiekin
pasta,"Fideua, barazki eta otarrainxkekin",fideua_barazki_eta_otarrainxkekin,lehen platerak,,"https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Fideua,_barazki_eta_otarrainxkekin"
pasta,Gaztaz beteriko ravioliak txanpiñoi eta txirla kremarekin,gaztaz_beteriko_ravioliak_txanpiñoi_eta_txirla_kremarekin,lehen platerak,kremak,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Gaztaz_beteriko_ravioliak_txanpi%C3%B1oi_eta_txirla_kremarekin
pasta,Pasta barazkiekin,pasta_barazkiekin,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Pasta_barazkiekin
pasta,Pasta boloniar erara,pasta_boloniar_erara,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Pasta_boloniar_erara
pasta,Pasta carbonara,pasta_carbonara,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Pasta_carbonara
pasta,Pasta entsalada,pasta_entsalada,,entsalada,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Pasta_entsalada
pasta,Pasta freskoa,pasta_freskoa,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Pasta_freskoa
pasta,Pasta freskoa 2,pasta_freskoa2,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Pasta_freskoa_2
pasta,Pasta perretxikoekin,pasta_perretxikoekin,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Pasta_perretxikoekin
pasta,Tagliateliak antxoa eta cherry tomateekin,tagliatelleak_antxoa_eta_cherry_tomateekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Tagliateliak_antxoa_eta_cherry_tomateekin
pasta,Tagliatelleak otarrainxka eta txirlekin,tagliatelleak_otarrainxka_eta_txirlekin,lehen platerak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Tagliatelleak_otarrainxka_eta_txirlekin
txokolatea,Eperrak txokolate saltsan,eperrak_txokolate_saltsan,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Eperrak_txokolate_saltsan
txokolatea,Gaileta-tarta eta txokolate zurizko kremarekin,gaileta-tarta_eta_txokolate_zurizko_kremarekin,,kremak,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Gaileta-tarta_eta_txokolate_zurizko_kremarekin
txokolatea,Gianduja krema,gianduja_krema,azkenburukoak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Gianduja_krema
txokolatea,Hur eta txokolate opila,hur_eta_txokolate_opila,azkenburukoak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Hur_eta_txokolate_opila
txokolatea,Petit-suisseak krema eta txokolate beroarekin,petit-suisseak_krema_eta_txokolate_beroarekin,azkenburukoak,kremak,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Petit-suisseak_krema_eta_txokolate_beroarekin
txokolatea,Trufazko txokolate tarta,trufazko_txokolate_tarta,azkenburukoak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Trufazko_txokolate_tarta
txokolatea,Txokolate bainua,txokolate_bainua,azkenburukoak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txokolate_bainua
txokolatea,Txokolate biskuit izozkia,txokolate_biskuit_izozkia,azkenburukoak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txokolate_biskuit_izozkia
txokolatea,Txokolate cakea,txokolate_cakea,azkenburukoak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txokolate_cakea
txokolatea,Txokolate coulanta,txokolate_coulanta,azkenburukoak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txokolate_coulanta
txokolatea,Txokolate gailetak,txokolate_gailetak,azkenburukoak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txokolate_gailetak
txokolatea,Txokolate ganatxea,txokolate_ganatxea,azkenburukoak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txokolate_ganatxea
txokolatea,Txokolate izozkia,txokolate_izozkia,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txokolate_izozkia
txokolatea,Txokolate krema,txokolate_krema,,kremak,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txokolate_krema
txokolatea,Txokolate moussea,txokolate_moussea,azkenburukoak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txokolate_moussea
txokolatea,Txokolate muselina,txokolate_muselina,azkenburukoak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txokolate_muselina
txokolatea,Txokolate tarta,txokolate_tarta,azkenburukoak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txokolate_tarta
txokolatea,Txokolate trufa,txokolate_trufa,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txokolate_trufa
txokolatea,Txokolate trufa bonboia,txokolate_trufa_bonboia,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txokolate_trufa_bonboia
txokolatea,Txokolate trufa bonboiak,txokolate_trufa_bonboiak,azkenburukoak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txokolate_trufa_bonboiak
txokolatea,Txokolate trufa krema,txokolate_trufa_krema,azkenburukoak,kremak,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txokolate_trufa_krema
txokolatea,Txokolate zuriaren moussea,txokolate_zuriaren_moussea,azkenburukoak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txokolate_zuriaren_moussea
txokolatea,Txokolatezko bizkotxo eta marrubi kopa,txokolatezko_bizkotxo_eta_marrubi_kopa,azkenburukoak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txokolatezko_bizkotxo_eta_marrubi_kopa
txokolatea,Txokolatezko boilur tarta,txokolatezko_boilur_tarta,azkenburukoak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txokolatezko_boilur_tarta
txokolatea,Txokolatezko boilurrak,txokolatezko_boilurrak,azkenburukoak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txokolatezko_boilurrak
txokolatea,Txokolatezko Euskal pastela,txokolatezko_euskal_pastela,azkenburukoak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txokolatezko_Euskal_pastela
txokolatea,Txokolatezko ijito besoa,txokolatezko_ijito_besoa,azkenburukoak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txokolatezko_ijito_besoa
txokolatea,Txokolatezko krepeak,txokolatezko_krepeak,azkenburukoak,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txokolatezko_krepeak
txokolatea,Txokolatezko pastelak egiteko ohiko bizkotxo arina,txokolatezko_pastelak_egiteko_ohiko_bizkotxo_arina,,,https://eu.wikibooks.org/wiki/Sukaldaritza_liburua/Errezetak/Txokolatezko_pastelak_egiteko_ohiko_bizkotxo_arina
